Order_ID,Customer_ID,Order_Date,Month,City,Zone,Restaurant_Name,Cuisine,Customer_Type,Items_Count,Food_Amount,Discount_Amount,Delivery_Fee,Tax_Amount,Final_Order_Value,Payment_Mode,Delivery_Partner,Distance_km,Expected_Delivery_Min,Actual_Delivery_Min,Late_duration,Late_Delivery,Order_Status,Customer_Rating,Weather,Offer_Type,Revenue
ORD01032,CUST0429,03-08-2025,August,Delhi,Central,Healthy Bowl,Pizza,Returning,5,"₹ 2,103.32",₹ 50.00,₹ 35.00,₹ 102.67,"₹ 2,190.99",Debit Card,QuickRider,9.7,44,62,18,Yes,Delivered,3.3,Rainy,Flat 50,High
ORD01033,CUST0337,25-07-2025,July,Kolkata,Central,Biryani House,Burger,Returning,5,"₹ 1,088.79",₹ 163.32,₹ 35.00,₹ 46.27,"₹ 1,006.74",Debit Card,UrbanRunner,9.3,53,55,2,No,Delivered,4.3,Clear,Combo Offer,High
ORD01034,CUST0036,21-08-2025,August,Jaipur,North,Healthy Bowl,Healthy,Premium,4,"₹ 1,291.84",₹ 258.37,₹ 0.00,₹ 51.67,"₹ 1,085.14",UPI,FastFleet,9.7,56,59,3,No,Delivered,3.1,Hot,20% Off,High
ORD01035,CUST0258,06-06-2025,June,Bengaluru,Central,Wok Express,Healthy,Returning,3,₹ 972.35,₹ 194.47,₹ 25.00,₹ 38.89,₹ 841.77,Cash,Zippy,3.4,34,43,9,Yes,Delivered,3.9,Cloudy,20% Off,High
ORD01036,CUST0175,30-04-2025,April,Kolkata,Central,Curry Corner,Pizza,New,2,₹ 698.26,₹ 104.74,₹ 35.00,₹ 29.68,₹ 658.20,Cash,FastFleet,3.9,31,34,3,No,Delivered,4.1,Cold,Combo Offer,High
ORD01037,CUST0381,13-02-2025,February,Chennai,West,Dosa Delight,Healthy,New,1,₹ 267.46,₹ 0.00,₹ 55.00,₹ 13.37,₹ 335.83,Debit Card,FastFleet,10.2,53,54,1,No,Delivered,3.8,Clear,No Offer,High
ORD01038,CUST0589,10-10-2025,October,Jaipur,Central,Burger Barn,North Indian,Premium,3,₹ 918.07,₹ 0.00,₹ 55.00,₹ 45.90,"₹ 1,018.97",Credit Card,QuickRider,9,59,71,12,No,Refunded,,Rainy,No Offer,Medium
ORD01039,CUST0102,15-04-2025,April,Chennai,North,Roll Nation,Healthy,Returning,3,₹ 867.93,₹ 0.00,₹ 25.00,₹ 43.40,₹ 936.33,Credit Card,QuickRider,2.9,26,22,-4,No,Delivered,4.1,Clear,No Offer,High
ORD01040,CUST0072,21-04-2025,April,Kolkata,South,Tandoor Tales,Rolls,Returning,2,₹ 408.32,₹ 0.00,₹ 0.00,₹ 20.42,₹ 428.74,Credit Card,UrbanRunner,1.3,28,30,2,No,Delivered,4.5,Cloudy,No Offer,High
ORD01041,CUST0092,04-07-2025,July,Kolkata,North,Cafe Crave,South Indian,Returning,1,₹ 103.55,₹ 0.00,₹ 45.00,₹ 5.18,₹ 153.73,Debit Card,FastFleet,3.7,36,31,-5,No,Delivered,3.7,Cold,No Offer,Medium
ORD01042,CUST0287,18-01-2025,January,Delhi,North,Wok Express,Pizza,Returning,5,"₹ 2,148.81",₹ 50.00,₹ 45.00,₹ 104.94,"₹ 2,248.75",Cash,QuickRider,10.7,59,64,5,No,Delivered,4.2,Rainy,Flat 50,Low
ORD01043,CUST0189,27-02-2025,February,Delhi,Central,Meal Monk,Pizza,Returning,2,₹ 733.97,₹ 0.00,₹ 45.00,₹ 36.70,₹ 815.67,Cash,DoorDashPro,1.6,23,27,4,No,Delivered,4.4,Hot,No Offer,High
ORD01044,CUST0185,15-03-2025,March,Pune,North,Momo Street,Burger,New,1,₹ 99.00,₹ 0.00,₹ 25.00,₹ 4.95,₹ 128.95,Wallet,QuickRider,11.5,49,58,9,Yes,Delivered,3.2,Rainy,No Offer,High
ORD01045,CUST0138,12-11-2025,November,Delhi,West,Momo Street,South Indian,New,1,₹ 269.21,₹ 50.00,₹ 45.00,₹ 10.96,₹ 275.17,Credit Card,DoorDashPro,7.6,46,41,-5,No,Refunded,,Cloudy,Flat 50,Low
ORD01046,CUST0415,26-06-2025,June,Chennai,North,Urban Bites,Desserts,New,1,₹ 118.39,₹ 41.44,₹ 55.00,₹ 3.85,₹ 135.80,UPI,DoorDashPro,11.1,50,58,8,Yes,Delivered,5,Clear,Flat 50,Medium
ORD01047,CUST0237,07-11-2025,November,Jaipur,Central,Flavour Factory,Desserts,Returning,4,₹ 857.57,₹ 0.00,₹ 55.00,₹ 42.88,₹ 955.45,Credit Card,QuickRider,6.8,44,44,0,No,Delivered,4.3,Rainy,No Offer,Low
ORD01048,CUST0641,03-12-2025,December,Bengaluru,Central,Meal Monk,Biryani,New,4,"₹ 1,110.12",₹ 0.00,₹ 55.00,₹ 55.51,"₹ 1,220.63",Wallet,FastFleet,9.1,58,59,1,No,Delivered,4.4,Cold,No Offer,High
ORD01049,CUST0010,12-04-2025,April,Hyderabad,Central,Flavour Factory,North Indian,Returning,1,₹ 288.84,₹ 43.33,₹ 55.00,₹ 12.28,₹ 312.79,Cash,FastFleet,11.6,62,70,8,Yes,Delivered,4,Clear,Combo Offer,High
ORD01050,CUST0608,03-02-2025,February,Jaipur,South,Curry Corner,Biryani,Premium,2,₹ 580.00,₹ 0.00,₹ 0.00,₹ 29.00,₹ 609.00,UPI,Zippy,6.7,42,49,7,Yes,Delivered,4.1,Cloudy,Free Delivery,Medium
ORD01051,CUST0596,10-11-2025,November,Bengaluru,North,Burger Barn,North Indian,Returning,1,₹ 196.78,₹ 0.00,₹ 25.00,₹ 9.84,₹ 231.62,UPI,UrbanRunner,10,49,50,1,No,Cancelled,,Cloudy,No Offer,High
ORD01052,CUST0604,23-10-2025,October,Kolkata,West,Quick Fork,Biryani,Returning,1,₹ 388.78,₹ 0.00,₹ 55.00,₹ 19.44,₹ 463.22,Debit Card,UrbanRunner,5.7,40,36,-4,No,Delivered,5,Clear,No Offer,Medium
ORD01053,CUST0317,22-05-2025,May,Pune,North,Sweet Treats,Pizza,Premium,5,"₹ 1,971.74",₹ 0.00,₹ 0.00,₹ 98.59,"₹ 2,070.33",UPI,FastFleet,4.5,45,48,3,No,Delivered,4.6,Cloudy,Free Delivery,Medium
ORD01054,CUST0415,10-01-2025,January,Hyderabad,North,Curry Corner,Pizza,New,4,"₹ 1,828.99",₹ 0.00,₹ 0.00,₹ 91.45,"₹ 1,920.44",Credit Card,QuickRider,5.9,44,47,3,No,Delivered,4.5,Cold,No Offer,High
ORD01055,CUST0002,15-08-2025,August,Kolkata,North,Quick Fork,Biryani,New,5,"₹ 1,350.30",₹ 0.00,₹ 0.00,₹ 67.52,"₹ 1,417.82",UPI,FastFleet,8.6,44,46,2,No,Delivered,3.6,Cold,Free Delivery,High
ORD01056,CUST0353,20-07-2025,July,Chennai,Central,Meal Monk,Pizza,New,4,"₹ 1,537.05",₹ 0.00,₹ 0.00,₹ 76.85,"₹ 1,613.90",Debit Card,QuickRider,9.7,55,56,1,No,Delivered,4.8,Cloudy,Free Delivery,High
ORD01057,CUST0355,09-01-2025,January,Bengaluru,South,Burger Barn,Momos,Premium,5,₹ 909.10,₹ 136.37,₹ 35.00,₹ 38.64,₹ 846.37,Wallet,UrbanRunner,2.2,24,21,-3,No,Delivered,4.6,Cloudy,Combo Offer,High
ORD01058,CUST0180,10-01-2025,January,Pune,North,Urban Bites,Biryani,Returning,3,₹ 581.33,₹ 0.00,₹ 45.00,₹ 29.07,₹ 655.40,Credit Card,FastFleet,5.5,32,34,2,No,Delivered,4.1,Clear,No Offer,High
ORD01059,CUST0265,07-03-2025,March,Chennai,North,Spice Junction,Burger,Returning,3,₹ 695.12,₹ 104.27,₹ 0.00,₹ 29.54,₹ 620.39,Debit Card,DoorDashPro,6.5,47,52,5,No,Delivered,4.5,Clear,Combo Offer,High
ORD01060,CUST0641,15-07-2025,July,Hyderabad,South,Cafe Crave,Burger,Returning,3,₹ 534.34,₹ 0.00,₹ 0.00,₹ 26.72,₹ 561.06,Credit Card,FastFleet,10.1,45,42,-3,No,Delivered,4.8,Clear,Free Delivery,High
ORD01061,CUST0464,08-06-2025,June,Delhi,East,Curry Corner,Chinese,Returning,4,"₹ 1,245.49",₹ 0.00,₹ 55.00,₹ 62.27,"₹ 1,362.76",Cash,Zippy,2.9,33,32,-1,No,Delivered,4.2,Cloudy,No Offer,High
ORD01062,CUST0301,18-09-2025,September,Pune,West,Tandoor Tales,South Indian,Premium,1,₹ 177.34,₹ 0.00,₹ 55.00,₹ 8.87,₹ 241.21,Credit Card,QuickRider,10.7,60,69,9,Yes,Delivered,4.4,Hot,No Offer,High
ORD01063,CUST0215,28-08-2025,August,Delhi,Central,Wok Express,Biryani,Returning,1,₹ 136.36,₹ 0.00,₹ 55.00,₹ 6.82,₹ 198.18,UPI,DoorDashPro,4.3,42,41,-1,No,Delivered,4.2,Cold,No Offer,Medium
ORD01064,CUST0284,28-01-2025,January,Pune,West,Dosa Delight,Rolls,Premium,4,₹ 723.71,₹ 0.00,₹ 35.00,₹ 36.19,₹ 794.90,Credit Card,DoorDashPro,7.7,49,52,3,No,Delivered,4.8,Clear,No Offer,Low
ORD01065,CUST0295,26-11-2025,November,Bengaluru,North,Meal Monk,Momos,Returning,5,₹ 930.81,₹ 50.00,₹ 25.00,₹ 44.04,₹ 949.85,Wallet,UrbanRunner,6.1,33,41,8,Yes,Delivered,4.1,Hot,Flat 50,High
ORD01066,CUST0165,15-09-2025,September,Bengaluru,Central,Healthy Bowl,Rolls,Returning,4,₹ 768.40,₹ 50.00,₹ 45.00,₹ 35.92,₹ 799.32,Cash,DoorDashPro,3.9,26,24,-2,No,Delivered,4.6,Clear,Flat 50,High
ORD01067,CUST0518,09-06-2025,June,Hyderabad,North,Sweet Treats,Burger,Premium,1,₹ 227.75,₹ 45.55,₹ 35.00,₹ 9.11,₹ 226.31,UPI,QuickRider,7.7,54,56,2,No,Delivered,4.8,Clear,20% Off,High
ORD01068,CUST0487,28-01-2025,January,Delhi,North,Burger Barn,Chinese,Returning,5,"₹ 1,653.63",₹ 0.00,₹ 0.00,₹ 82.68,"₹ 1,736.31",Wallet,Zippy,11,49,52,3,No,Delivered,4.6,Clear,Free Delivery,Medium
ORD01069,CUST0053,04-05-2025,May,Jaipur,North,Cafe Crave,Momos,Returning,1,₹ 163.90,₹ 0.00,₹ 45.00,₹ 8.20,₹ 217.10,Wallet,UrbanRunner,10.7,51,57,6,Yes,Delivered,3.5,Cloudy,No Offer,High
ORD01070,CUST0572,13-05-2025,May,Hyderabad,West,Momo Street,Rolls,Premium,1,₹ 103.51,₹ 20.70,₹ 25.00,₹ 4.14,₹ 111.95,UPI,UrbanRunner,11.5,59,59,0,No,Delivered,5,Clear,20% Off,Medium
ORD01071,CUST0133,13-12-2025,December,Kolkata,West,Cafe Crave,Burger,Returning,4,₹ 945.81,₹ 189.16,₹ 0.00,₹ 37.83,₹ 794.48,UPI,FastFleet,11.4,52,50,-2,No,Delivered,3.5,Clear,20% Off,Low
ORD01072,CUST0563,13-12-2025,December,Jaipur,West,Quick Fork,Pizza,New,1,₹ 472.30,₹ 0.00,₹ 0.00,₹ 23.62,₹ 495.92,Debit Card,DoorDashPro,10.7,64,59,-5,No,Delivered,4.3,Hot,Free Delivery,High
ORD01073,CUST0617,30-06-2025,June,Kolkata,North,Healthy Bowl,Burger,Returning,2,₹ 473.59,₹ 0.00,₹ 25.00,₹ 23.68,₹ 522.27,Debit Card,QuickRider,10.6,51,49,-2,No,Delivered,5,Clear,No Offer,Medium
ORD01074,CUST0092,10-10-2025,October,Jaipur,East,Meal Monk,Desserts,New,3,₹ 587.22,₹ 117.44,₹ 0.00,₹ 23.49,₹ 493.27,Cash,DoorDashPro,5.8,35,41,6,Yes,Delivered,5,Clear,20% Off,High
ORD01075,CUST0116,29-01-2025,January,Pune,East,Tandoor Tales,Burger,New,2,₹ 388.55,₹ 0.00,₹ 0.00,₹ 19.43,₹ 407.98,Cash,UrbanRunner,5,46,46,0,No,Delivered,4.5,Cloudy,Free Delivery,Medium
ORD01076,CUST0073,03-10-2025,October,Delhi,East,Roll Nation,Rolls,Returning,3,₹ 605.98,₹ 0.00,₹ 0.00,₹ 30.30,₹ 636.28,Credit Card,QuickRider,9.1,44,49,5,No,Delivered,4.3,Hot,No Offer,Medium
ORD01077,CUST0511,01-09-2025,September,Pune,East,Sweet Treats,Desserts,New,2,₹ 368.43,₹ 0.00,₹ 0.00,₹ 18.42,₹ 386.85,Wallet,QuickRider,7,38,33,-5,No,Delivered,4.6,Clear,Free Delivery,High
ORD01078,CUST0382,13-05-2025,May,Pune,North,Meal Monk,South Indian,New,1,₹ 177.76,₹ 0.00,₹ 25.00,₹ 8.89,₹ 211.65,Debit Card,UrbanRunner,7,38,48,10,Yes,Delivered,4.2,Hot,No Offer,Medium
ORD01079,CUST0379,12-09-2025,September,Chennai,East,Tandoor Tales,Burger,Premium,5,"₹ 1,184.11",₹ 236.82,₹ 45.00,₹ 47.36,"₹ 1,039.65",UPI,DoorDashPro,2.8,35,39,4,No,Delivered,3.5,Clear,20% Off,Medium
ORD01080,CUST0236,05-08-2025,August,Delhi,North,Pizza Palace,South Indian,Returning,1,₹ 269.97,₹ 50.00,₹ 55.00,₹ 11.00,₹ 285.97,UPI,QuickRider,6.1,44,47,3,No,Delivered,2.7,Clear,Flat 50,High
ORD01081,CUST0166,07-12-2025,December,Bengaluru,West,Roll Nation,South Indian,Premium,2,₹ 470.29,₹ 0.00,₹ 45.00,₹ 23.51,₹ 538.80,Wallet,UrbanRunner,4.3,29,34,5,No,Delivered,3.9,Hot,No Offer,Medium
ORD01082,CUST0148,30-03-2025,March,Pune,Central,Dosa Delight,Desserts,Premium,3,₹ 485.40,₹ 50.00,₹ 0.00,₹ 21.77,₹ 457.17,Credit Card,QuickRider,5.9,45,40,-5,No,Delivered,4.8,Clear,Flat 50,High
ORD01083,CUST0031,04-02-2025,February,Mumbai,Central,Meal Monk,Desserts,Returning,2,₹ 300.21,₹ 0.00,₹ 25.00,₹ 15.01,₹ 340.22,Credit Card,DoorDashPro,10.8,60,70,10,Yes,Delivered,3.4,Cloudy,No Offer,Medium
ORD01084,CUST0611,22-09-2025,September,Mumbai,South,Momo Street,Biryani,Returning,3,₹ 921.13,₹ 0.00,₹ 0.00,₹ 46.06,₹ 967.19,Credit Card,QuickRider,8.6,44,62,18,Yes,Delivered,4.5,Rainy,No Offer,Medium
ORD01085,CUST0029,08-08-2025,August,Kolkata,East,Momo Street,Chinese,Returning,5,"₹ 1,668.26",₹ 333.65,₹ 55.00,₹ 66.73,"₹ 1,456.34",UPI,FastFleet,10.7,62,68,6,Yes,Delivered,3.9,Cloudy,20% Off,High
ORD01086,CUST0476,27-09-2025,September,Delhi,West,Tandoor Tales,Chinese,Returning,2,₹ 636.91,₹ 50.00,₹ 25.00,₹ 29.35,₹ 641.26,Credit Card,DoorDashPro,1.7,25,24,-1,No,Delivered,4.4,Clear,Flat 50,High
ORD01087,CUST0107,30-11-2025,November,Bengaluru,West,Noodle Hub,Pizza,New,5,"₹ 2,135.99",₹ 0.00,₹ 35.00,₹ 106.80,"₹ 2,277.79",Debit Card,QuickRider,2.3,29,36,7,Yes,Delivered,4.1,Hot,No Offer,High
ORD01088,CUST0560,24-10-2025,October,Delhi,South,Biryani House,Biryani,Returning,1,₹ 374.42,₹ 0.00,₹ 0.00,₹ 18.72,₹ 393.14,Wallet,Zippy,12,59,66,7,Yes,Delivered,4.1,Clear,Free Delivery,High
ORD01089,CUST0260,06-02-2025,February,Kolkata,South,Tandoor Tales,Pizza,Premium,1,₹ 374.29,₹ 0.00,₹ 0.00,₹ 18.71,₹ 393.00,Cash,DoorDashPro,8.5,41,42,1,No,Delivered,3.8,Clear,Free Delivery,Medium
ORD01090,CUST0063,12-07-2025,July,Bengaluru,West,Foodie's Stop,Burger,New,2,₹ 506.24,₹ 0.00,₹ 55.00,₹ 25.31,₹ 586.55,Cash,FastFleet,1.1,25,21,-4,No,Delivered,4.3,Cold,No Offer,Medium
ORD01091,CUST0306,29-06-2025,June,Mumbai,Central,Dosa Delight,Chinese,Returning,4,"₹ 1,143.86",₹ 171.58,₹ 25.00,₹ 48.61,"₹ 1,045.89",Credit Card,UrbanRunner,7,38,36,-2,No,Delivered,4.4,Clear,Combo Offer,High
ORD01092,CUST0024,08-08-2025,August,Pune,West,Tandoor Tales,Healthy,Returning,2,₹ 750.29,₹ 50.00,₹ 55.00,₹ 35.01,₹ 790.30,Credit Card,QuickRider,8.1,50,60,10,Yes,Delivered,3.9,Cold,Flat 50,High
ORD01093,CUST0381,01-01-2025,January,Kolkata,West,Curry Corner,Healthy,Returning,5,"₹ 1,360.48",₹ 0.00,₹ 0.00,₹ 68.02,"₹ 1,428.50",UPI,DoorDashPro,8.3,42,47,5,No,Delivered,4.5,Rainy,No Offer,High
ORD01094,CUST0384,02-05-2025,May,Hyderabad,Central,Urban Bites,Momos,Returning,3,₹ 563.12,₹ 0.00,₹ 0.00,₹ 28.16,₹ 591.28,Credit Card,DoorDashPro,3.7,31,31,0,No,Delivered,4.5,Clear,Free Delivery,High
ORD01095,CUST0252,26-06-2025,June,Mumbai,East,Momo Street,North Indian,Returning,4,"₹ 1,429.04",₹ 0.00,₹ 55.00,₹ 71.45,"₹ 1,555.49",UPI,FastFleet,6.5,51,55,4,No,Delivered,4.2,Hot,No Offer,High
ORD01096,CUST0277,25-03-2025,March,Mumbai,West,Foodie's Stop,Burger,Returning,1,₹ 281.00,₹ 0.00,₹ 0.00,₹ 14.05,₹ 295.05,UPI,Zippy,7.2,53,55,2,No,Delivered,4.6,Cold,Free Delivery,High
ORD01097,CUST0381,24-03-2025,March,Chennai,Central,Momo Street,Desserts,Premium,2,₹ 263.22,₹ 52.64,₹ 0.00,₹ 10.53,₹ 221.11,Wallet,DoorDashPro,2.3,28,35,7,Yes,Delivered,3.7,Cold,20% Off,Medium
ORD01098,CUST0235,23-03-2025,March,Kolkata,West,Zest Kitchen,Burger,Returning,5,"₹ 1,158.19",₹ 231.64,₹ 25.00,₹ 46.33,₹ 997.88,Debit Card,Zippy,10.9,57,55,-2,No,Delivered,4.5,Cloudy,20% Off,Medium
ORD01099,CUST0460,04-09-2025,September,Pune,South,Healthy Bowl,Desserts,Returning,5,₹ 962.13,₹ 192.43,₹ 45.00,₹ 38.49,₹ 853.19,Credit Card,FastFleet,3.8,29,28,-1,No,Delivered,4.7,Hot,20% Off,High
ORD01100,CUST0143,14-01-2025,January,Delhi,Central,Momo Street,North Indian,Premium,2,₹ 617.98,₹ 0.00,₹ 0.00,₹ 30.90,₹ 648.88,Debit Card,Zippy,1.7,27,33,6,Yes,Delivered,4.3,Hot,No Offer,High
ORD01101,CUST0559,25-10-2025,October,Mumbai,North,Cafe Crave,Rolls,Returning,2,₹ 362.76,₹ 50.00,₹ 35.00,₹ 15.64,₹ 363.40,Wallet,FastFleet,6.1,37,40,3,No,Delivered,4.3,Clear,Flat 50,High
ORD01102,CUST0241,29-12-2025,December,Chennai,Central,Foodie's Stop,Pizza,New,5,"₹ 2,153.46",₹ 0.00,₹ 45.00,₹ 107.67,"₹ 2,306.13",UPI,FastFleet,6.4,47,59,12,Yes,Delivered,4,Rainy,No Offer,Medium
ORD01103,CUST0555,29-10-2025,October,Bengaluru,East,Urban Bites,Momos,New,3,₹ 516.34,₹ 103.27,₹ 45.00,₹ 20.65,₹ 478.72,Cash,FastFleet,4,43,49,6,Yes,Delivered,3.3,Clear,20% Off,High
ORD01104,CUST0383,14-06-2025,June,Jaipur,South,Biryani House,Desserts,New,4,₹ 697.50,₹ 0.00,₹ 25.00,₹ 34.88,₹ 757.38,Wallet,Zippy,8.2,44,45,1,No,Delivered,4,Clear,No Offer,Medium
ORD01105,CUST0014,27-10-2025,October,Delhi,South,Curry Corner,Burger,New,3,₹ 636.31,₹ 50.00,₹ 45.00,₹ 29.32,₹ 660.63,UPI,Zippy,2.8,32,40,8,Yes,Delivered,4.1,Clear,Flat 50,High
ORD01106,CUST0351,28-03-2025,March,Hyderabad,North,Foodie's Stop,North Indian,Returning,1,₹ 99.00,₹ 0.00,₹ 55.00,₹ 4.95,₹ 158.95,Wallet,Zippy,8.7,54,63,9,Yes,Delivered,4,Clear,No Offer,High
ORD01107,CUST0138,25-10-2025,October,Mumbai,South,Meal Monk,Pizza,Returning,2,₹ 841.75,₹ 0.00,₹ 55.00,₹ 42.09,₹ 938.84,UPI,FastFleet,1.8,22,29,7,Yes,Delivered,4.2,Rainy,No Offer,Low
ORD01108,CUST0429,02-06-2025,June,Bengaluru,Central,Tandoor Tales,Chinese,Premium,1,₹ 453.62,₹ 0.00,₹ 55.00,₹ 22.68,₹ 531.30,UPI,Zippy,2.6,37,42,5,No,Delivered,3.3,Cloudy,No Offer,High
ORD01109,CUST0229,31-08-2025,August,Delhi,West,Wok Express,North Indian,Returning,5,"₹ 1,912.92",₹ 0.00,₹ 35.00,₹ 95.65,"₹ 2,043.57",Debit Card,Zippy,3.5,30,38,8,Yes,Delivered,4.3,Clear,No Offer,High
ORD01110,CUST0202,16-04-2025,April,Pune,North,Zest Kitchen,Biryani,New,3,₹ 712.39,₹ 106.86,₹ 25.00,₹ 30.28,₹ 660.81,UPI,QuickRider,11.3,51,54,3,No,Delivered,4,Clear,Combo Offer,High
ORD01111,CUST0485,02-04-2025,April,Pune,Central,Meal Monk,South Indian,Premium,2,₹ 606.35,₹ 0.00,₹ 35.00,₹ 30.32,₹ 671.67,UPI,DoorDashPro,7.6,42,38,-4,No,Delivered,4.9,Cloudy,No Offer,High
ORD01112,CUST0509,24-06-2025,June,Jaipur,North,Meal Monk,Pizza,Returning,3,"₹ 1,076.94",₹ 0.00,₹ 25.00,₹ 53.85,"₹ 1,155.79",Wallet,FastFleet,1.5,24,26,2,No,Delivered,4.2,Clear,No Offer,High
ORD01113,CUST0429,23-04-2025,April,Pune,East,Flavour Factory,Chinese,Returning,5,"₹ 1,635.11",₹ 0.00,₹ 0.00,₹ 81.76,"₹ 1,716.87",Wallet,UrbanRunner,2.8,32,38,6,Yes,Delivered,3.5,Cloudy,No Offer,High
ORD01114,CUST0275,18-10-2025,October,Jaipur,South,Flavour Factory,Chinese,Returning,1,₹ 436.93,₹ 0.00,₹ 0.00,₹ 21.85,₹ 458.78,Debit Card,FastFleet,7.6,44,54,10,Yes,Delivered,3.7,Rainy,No Offer,High
ORD01115,CUST0097,16-02-2025,February,Hyderabad,South,Foodie's Stop,South Indian,Returning,2,₹ 556.95,₹ 50.00,₹ 45.00,₹ 25.35,₹ 577.30,UPI,DoorDashPro,6.9,43,39,-4,No,Delivered,4.7,Cloudy,Flat 50,Medium
ORD01116,CUST0414,24-04-2025,April,Hyderabad,East,Cafe Crave,Chinese,New,4,"₹ 1,113.36",₹ 0.00,₹ 35.00,₹ 55.67,"₹ 1,204.03",Cash,UrbanRunner,10.7,55,64,9,Yes,Delivered,4.5,Hot,No Offer,High
ORD01117,CUST0466,04-02-2025,February,Hyderabad,North,Curry Corner,Rolls,Returning,1,₹ 100.25,₹ 35.09,₹ 25.00,₹ 3.26,₹ 93.42,Wallet,UrbanRunner,6,38,41,3,No,Delivered,3.8,Rainy,Flat 50,High
ORD01118,CUST0217,17-07-2025,July,Mumbai,East,Noodle Hub,Desserts,New,2,₹ 353.93,₹ 0.00,₹ 45.00,₹ 17.70,₹ 416.63,UPI,Zippy,3.9,39,46,7,Yes,Delivered,3.5,Rainy,No Offer,Low
ORD01119,CUST0515,27-07-2025,July,Bengaluru,Central,Biryani House,Burger,Returning,4,₹ 990.19,₹ 0.00,₹ 55.00,₹ 49.51,"₹ 1,094.70",Cash,DoorDashPro,8.1,41,50,9,Yes,Delivered,3.6,Cloudy,No Offer,Medium
ORD01120,CUST0310,13-12-2025,December,Jaipur,South,Noodle Hub,Momos,New,5,₹ 797.78,₹ 159.56,₹ 55.00,₹ 31.91,₹ 725.13,Credit Card,UrbanRunner,9.3,54,59,5,No,Delivered,3.6,Clear,20% Off,High
ORD01121,CUST0412,12-03-2025,March,Bengaluru,West,Healthy Bowl,Biryani,Returning,1,₹ 135.17,₹ 0.00,₹ 55.00,₹ 6.76,₹ 196.93,Wallet,FastFleet,10.5,60,67,7,Yes,Delivered,4.5,Clear,No Offer,High
ORD01122,CUST0209,23-10-2025,October,Mumbai,Central,Biryani House,Momos,Returning,1,₹ 99.00,₹ 0.00,₹ 0.00,₹ 4.95,₹ 103.95,Wallet,FastFleet,10,50,67,17,Yes,Delivered,3.4,Rainy,Free Delivery,Low
ORD01123,CUST0090,26-08-2025,August,Kolkata,Central,Roll Nation,Desserts,Returning,3,₹ 383.58,₹ 0.00,₹ 25.00,₹ 19.18,₹ 427.76,Credit Card,FastFleet,1.3,35,37,2,No,Refunded,,Cloudy,No Offer,Low
ORD01124,CUST0377,17-06-2025,June,Kolkata,North,Curry Corner,North Indian,Returning,4,"₹ 1,518.16",₹ 227.72,₹ 25.00,₹ 64.52,"₹ 1,379.96",Wallet,DoorDashPro,1.7,30,39,9,Yes,Delivered,4.1,Hot,Combo Offer,Medium
ORD01125,CUST0006,07-11-2025,November,Mumbai,Central,Healthy Bowl,Rolls,Returning,2,₹ 358.74,₹ 0.00,₹ 0.00,₹ 17.94,₹ 376.68,Credit Card,QuickRider,6.1,50,60,10,Yes,Delivered,3.3,Clear,Free Delivery,High
ORD01126,CUST0205,21-11-2025,November,Hyderabad,South,Momo Street,Pizza,Premium,1,₹ 590.08,₹ 50.00,₹ 35.00,₹ 27.00,₹ 602.08,Wallet,QuickRider,10.7,51,48,-3,No,Delivered,4.7,Hot,Flat 50,Medium
ORD01127,CUST0170,24-01-2025,January,Kolkata,Central,Noodle Hub,Burger,Returning,1,₹ 257.77,₹ 0.00,₹ 55.00,₹ 12.89,₹ 325.66,UPI,UrbanRunner,1.3,20,32,12,Yes,Delivered,4.4,Rainy,No Offer,High
ORD01128,CUST0091,01-08-2025,August,Hyderabad,East,Momo Street,Rolls,Returning,1,₹ 100.81,₹ 20.16,₹ 55.00,₹ 4.03,₹ 139.68,UPI,Zippy,11.6,54,63,9,Yes,Delivered,4.1,Cloudy,20% Off,Medium
ORD01129,CUST0180,03-08-2025,August,Bengaluru,Central,Burger Barn,Desserts,New,2,₹ 376.27,₹ 0.00,₹ 25.00,₹ 18.81,₹ 420.08,Cash,QuickRider,10.2,52,61,9,Yes,Delivered,4,Cloudy,No Offer,Low
ORD01130,CUST0147,10-04-2025,April,Hyderabad,South,Zest Kitchen,South Indian,Returning,3,₹ 776.31,₹ 155.26,₹ 45.00,₹ 31.05,₹ 697.10,Credit Card,DoorDashPro,10.9,49,53,4,No,Delivered,4.2,Clear,20% Off,Medium
ORD01131,CUST0386,25-03-2025,March,Pune,Central,Foodie's Stop,Biryani,New,4,"₹ 1,111.35",₹ 166.70,₹ 55.00,₹ 47.23,"₹ 1,046.88",Credit Card,QuickRider,11,62,58,-4,No,Delivered,4.3,Clear,Combo Offer,High
ORD01132,CUST0286,01-01-2025,January,Hyderabad,South,Momo Street,Desserts,New,3,₹ 558.54,₹ 0.00,₹ 35.00,₹ 27.93,₹ 621.47,Debit Card,Zippy,6.5,36,45,9,Yes,Delivered,4.7,Cloudy,No Offer,High
ORD01133,CUST0391,05-05-2025,May,Hyderabad,Central,Dosa Delight,Rolls,New,4,₹ 680.44,₹ 50.00,₹ 45.00,₹ 31.52,₹ 706.96,Wallet,QuickRider,5.5,37,39,2,No,Delivered,4.7,Cold,Flat 50,High
